Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender
34587,Pharms - Methylphenidate,"Addiction & Habituation,Families,Second Hand Report,Relationships",,Not Applicable,,Strong,Female
34009,Methamphetamine,"First Times,Combinations,Hangover / Days After",,Small Group (2-9),"oral,smoked,insufflated",Strong,Male
53544,"Morphine,Opiates","First Times,Difficult Experiences,Health Problems",,Various,oral,Strong,Male
14100,"GHB,MDMA","Combinations,Train Wrecks & Trip Disasters,Overdose,Hangover / Days After",,Large Group (10+),"oral,smoked,insufflated",Strong,Male
62874,"Cannabis,PCP","Combinations,Difficult Experiences,What Was in That?",,Small Group (2-9),smoked,Strong,Male
63036,"DET,LSD,MDMA","First Times,Combinations,Mystical Experiences,Multi-Day Experience,Music Discussion",OBE,Small Group (2-9),"oral,smoked,insufflated",Strong,Male
28963,"Codeine,Ephedrine,Heroin,Opiates,Pharms - Carisoprodol","Retrospective / Summary,Addiction & Habituation",,Not Applicable,"oral,smoked,IV",Strong,Male
63990,Dimenhydrinate,"Difficult Experiences,HPPD / Lasting Visuals,Post Trip Problems",,Alone,oral,Strong,Male
48313,Methamphetamine,"Bad Trips,Post Trip Problems,Entities / Beings",,Small Group (2-9),"smoked,insufflated",Strong,Female
25018,Caffeine,"Difficult Experiences,Hangover / Days After",,Small Group (2-9),oral,Strong,Male
58570,"Heroin,Opiates","Train Wrecks & Trip Disasters,Post Trip Problems",,Small Group (2-9),IV,Strong,Male
14862,"Hydrocodone,Opioids","General,Health Problems,Hangover / Days After",,Alone,oral,Strong,Male
14728,Inhalants,General,,Small Group (2-9),inhaled,Strong,Female
14044,Mushrooms,Bad Trips,,Alone,smoked,Strong,Male
40064,Diphenhydramine,"First Times,Entities / Beings",,Alone,oral,Strong,Male
61511,"Pharmaceuticals,Pharms - Sertraline,Pharms - Tramadol,SSRIs","Combinations,Health Problems,Medical Use,Post Trip Problems",,Alone,oral,Strong,Female
14016,Amphetamines,"Retrospective / Summary,Health Problems,Addiction & Habituation,Sex Discussion,Entities / Beings",,Not Applicable,oral,Strong,Female
33133,Amphetamines,"Addiction & Habituation,Depression,Post Trip Problems,Hangover / Days After",,Not Applicable,oral,Strong,Female
33111,Mushrooms,"Difficult Experiences,Mystical Experiences",,Festival / Lg. Crowd,oral,Strong,Male
39543,Mushrooms,"Mystical Experiences,Entities / Beings",,Small Group (2-9),"oral,smoked",Strong,Male
38609,LSD,Mystical Experiences,,Alone,oral,Strong,Male
63300,"Cannabis,Cocaine,Heroin,Opiates","Combinations,Difficult Experiences",,Small Group (2-9),"smoked,insufflated",Strong,Male
50040,Pharms - Cyclizine,"Medical Use,Hangover / Days After",,Hospital,IV,Strong,Female
62770,Pharms - Cyclizine,"First Times,Difficult Experiences,Post Trip Problems,Entities / Beings",,Small Group (2-9),oral,Strong,Female
23749,Diphenhydramine,"First Times,Entities / Beings",,Alone,oral,Strong,Male
47277,Salvia divinorum,"General,Entities / Beings",,Small Group (2-9),smoked,Strong,Male
32957,Pharms - Tramadol,Train Wrecks & Trip Disasters,,Alone,oral,Strong,Male
46419,Datura,"Train Wrecks & Trip Disasters,Hangover / Days After,Entities / Beings",,Various,oral,Strong,Male
30422,Dimenhydrinate,"General,Hangover / Days After",,Alone,oral,Strong,Male
27147,Cannabis,"Preparation / Recipes,Difficult Experiences",,Small Group (2-9),oral,Strong,Male
62402,"Cannabis,Pharms - Citalopram,SSRIs","Combinations,Bad Trips,Hangover / Days After",,Small Group (2-9),"oral,smoked",Strong,Male
13483,Cannabis,"Bad Trips,Post Trip Problems",,Small Group (2-9),smoked,Strong,Male
53280,Inhalants,General,,Alone,inhaled,Strong,Male
28926,Salvia divinorum,General,,Small Group (2-9),smoked,Strong,Male
36993,Pharms - Zolpidem,"Train Wrecks & Trip Disasters,Depression",Police / Customs,Hospital,oral,Strong,Male
54967,Diphenhydramine,"Difficult Experiences,Train Wrecks & Trip Disasters,Depression,Post Trip Problems,Hangover / Days After",,Hospital,oral,Strong,Male
51960,Datura,"Train Wrecks & Trip Disasters,Entities / Beings",,Alone,oral,Strong,Male
12887,"Caffeine,Mushrooms","First Times,Combinations",,Small Group (2-9),"oral,smoked,insufflated",Strong,Male
12307,"Cocaine,MDMA,Methamphetamine","Combinations,Hangover / Days After",,Various,"oral,smoked,insufflated",Strong,Male
51928,Mushrooms,"Health Problems,HPPD / Lasting Visuals",,Not Applicable,oral,Strong,Male
49692,Pharms - Zopiclone,"First Times,Entities / Beings",,Alone,oral,Strong,Male
13034,Inhalants,First Times,,Small Group (2-9),inhaled,Strong,Male
36769,Caffeine,Difficult Experiences,,Alone,oral,Strong,Male
44128,Datura,"First Times,Entities / Beings",,Alone,oral,Strong,Male
63269,Mushrooms,"Health Benefits,Entities / Beings",,Alone,oral,Strong,Male
62768,Brugmansia,"Difficult Experiences,Entities / Beings",,Small Group (2-9),"oral,smoked",Strong,Male
29996,Cannabis,"General,Retrospective / Summary",,Small Group (2-9),smoked,Strong,Male
30224,Amphetamines,Addiction & Habituation,,Not Applicable,,Strong,Male
29495,Inhalants,"Health Problems,Post Trip Problems,Hangover / Days After",,Not Applicable,inhaled,Strong,Male
11355,"Methadone,Opioids","First Times,Families",,Alone,oral,Strong,Male
21757,Salvia divinorum,"First Times,Difficult Experiences,Music Discussion,Entities / Beings",,Small Group (2-9),smoked,Strong,Female
29999,Mushrooms,"Retrospective / Summary,Relationships,Entities / Beings",,Various,,Strong,Male
29445,Morning Glory,"General,Preparation / Recipes",,Various,oral,Strong,Male
57110,LSA,"Combinations,Glowing Experiences,Mystical Experiences,Health Benefits,Guides / Sitters","Sleep Deprivation,Yoga / Bodywork",Small Group (2-9),oral,Strong,Male
55283,"Datura,Morning Glory","Combinations,Mystical Experiences,Nature / Outdoors,Entities / Beings",,Alone,oral,Strong,Male
34347,"LSD,Pharmaceuticals,Pharms - Lorazepam","Combinations,Music Discussion",Sleep Deprivation,Small Group (2-9),oral,Strong,Male
21337,"Pharms - Paroxetine,SSRIs","Health Problems,Post Trip Problems,Hangover / Days After",,Not Applicable,oral,Strong,Male
31405,"Pharms - Paroxetine,Pharms - Quetiapine,SSRIs","Combinations,Health Problems",,Not Applicable,oral,Strong,Female
63118,Brugmansia,"First Times,Difficult Experiences",,Small Group (2-9),oral,Strong,Male
22454,Cannabis,"Retrospective / Summary,Addiction & Habituation",,Not Applicable,smoked,Strong,Male
61933,Ayahuasca,"General,Retrospective / Summary,Glowing Experiences,Mystical Experiences,Multi-Day Experience,Entities / Beings",,Small Group (2-9),oral,Strong,Male
45975,H.B. Woodrose,"First Times,Difficult Experiences,Health Problems,Hangover / Days After",,Small Group (2-9),oral,Strong,Female
35592,Salvia divinorum,"Retrospective / Summary,Mystical Experiences,Entities / Beings",,Alone,smoked,Strong,Male
28833,Mushrooms,"General,Difficult Experiences,Bad Trips",,Alone,"oral,smoked",Strong,Male
27151,Salvia divinorum,"General,First Times,Difficult Experiences",,Small Group (2-9),smoked,Strong,Male
35018,Cannabis,"Addiction & Habituation,Depression,Post Trip Problems",,Not Applicable,smoked,Strong,Not-Specified
47639,Salvia divinorum,General,,Small Group (2-9),smoked,Strong,Male
35857,LSD,"Mystical Experiences,Nature / Outdoors",,Small Group (2-9),"oral,smoked",Strong,Male
50697,Amphetamines,General,,Alone,oral,Strong,Male
27462,Mushrooms,"General,Difficult Experiences",,Festival / Lg. Crowd,"oral,smoked",Strong,Male
13881,Methamphetamine,Retrospective / Summary,,Not Applicable,,Strong,Not-Specified
25182,"Alcohol,Salvia divinorum",Combinations,,Small Group (2-9),"oral,smoked",Strong,Male
39302,Amphetamines,"Retrospective / Summary,Addiction & Habituation,Mystical Experiences,Medical Use",,Not Applicable,oral,Strong,Male
13138,Cannabis,"First Times,Glowing Experiences,Mystical Experiences,Nature / Outdoors,Entities / Beings",,Alone,smoked,Strong,Male
24975,Cannabis,"Difficult Experiences,Bad Trips,Health Problems",,Alone,smoked,Strong,Male
13096,Salvia divinorum,"General,Entities / Beings",,Unknown Context,smoked,Strong,Male
55275,Methamphetamine,"Bad Trips,Health Problems",,Alone,,Strong,Male
44388,5-MeO-DMT,"Mystical Experiences,Music Discussion",,Small Group (2-9),smoked,Strong,Male
13136,Salvia divinorum,Mystical Experiences,,Small Group (2-9),smoked,Strong,Male
41040,DMT,"General,Nature / Outdoors,Entities / Beings",,Small Group (2-9),smoked,Strong,Male
27795,Salvia divinorum,"General,Entities / Beings",,Unknown Context,smoked,Strong,Male
34282,2C-I,"First Times,Retrospective / Summary,Preparation / Recipes",,Alone,"oral,smoked",Strong,Female
39273,Salvia divinorum,"General,Difficult Experiences",,Small Group (2-9),smoked,Strong,Male
31575,"Morning Glory,Salvia divinorum","Combinations,Mystical Experiences",,Small Group (2-9),"oral,smoked",Strong,Male
23630,Mushrooms,"Difficult Experiences,Bad Trips,Train Wrecks & Trip Disasters",,Various,oral,Strong,Male
30628,Cocaine,"First Times,Retrospective / Summary,Glowing Experiences,Multi-Day Experience,Sex Discussion",,Small Group (2-9),insufflated,Strong,Female
27684,"Heroin,Opiates","First Times,Glowing Experiences,Guides / Sitters",,Small Group (2-9),insufflated,Strong,Male
33227,Morning Glory,"First Times,Bad Trips,Health Problems,Hangover / Days After",,Alone,oral,Strong,Male
37758,"Hydrocodone,Opioids","Retrospective / Summary,Health Problems,Addiction & Habituation",,Not Applicable,oral,Strong,Male
62524,"Amphetamines,Piperazines","General,Combinations",Sleep Deprivation,Alone,oral,Strong,Male
10728,Salvia divinorum,"Difficult Experiences,Guides / Sitters",,Small Group (2-9),smoked,Strong,Female
29461,Cannabis,General,,Small Group (2-9),smoked,Strong,Male
10812,Ketamine,"Retrospective / Summary,Addiction & Habituation",,Not Applicable,insufflated,Strong,Male
25758,"Pharms - Citalopram,SSRIs",Bad Trips,,Unknown Context,oral,Strong,Male
61162,"4-HO-MiPT,Alcohol,Methylone","Combinations,Bad Trips",,Alone,oral,Strong,Male
12879,"Cannabis,Ephedrine","Combinations,Hangover / Days After",,Small Group (2-9),"oral,smoked",Strong,Female
38945,"Morphine,Opiates","General,First Times",,Alone,oral,Strong,Male
62138,"MDMA,Theanine","Combinations,Health Problems",,Unknown Context,oral,Strong,Male
43248,"Hydrocodone,Opioids","First Times,Bad Trips,Health Problems,Guides / Sitters",,Small Group (2-9),oral,Strong,Female
10893,Inhalants,"Bad Trips,Mystical Experiences,Post Trip Problems",,Alone,inhaled,Strong,Not-Specified
43879,"Pharms - Paroxetine,SSRIs","Bad Trips,Health Problems,Medical Use,Depression",,Not Applicable,,Strong,Female
24316,Salvia divinorum,"First Times,Glowing Experiences",,Alone,smoked,Strong,Male
51938,Chloroform,"First Times,Combinations",,Small Group (2-9),"inhaled,insufflated",Strong,Male
23916,Salvia divinorum,"General,Entities / Beings",,Alone,"smoked,sublingual",Strong,Male
47484,"Pharmaceuticals,Pharms - Lorazepam",Medical Use,,Hospital,IV,Strong,Male
23087,LSD,"First Times,Retrospective / Summary,Health Benefits",,Various,,Strong,Male
23062,Salvia divinorum,"Difficult Experiences,Bad Trips,Entities / Beings",,Alone,smoked,Strong,Male
22225,Salvia divinorum,"Mystical Experiences,Entities / Beings",,Small Group (2-9),smoked,Strong,Male
61907,Amanitas,"Retrospective / Summary,Glowing Experiences",,Various,oral,Strong,Male
25336,"Nicotine,Tobacco","General,Health Problems",,Alone,transdermal,Strong,Male
14149,Alcohol,"Bad Trips,Train Wrecks & Trip Disasters,Post Trip Problems",Police / Customs,Small Group (2-9),"oral,smoked",Strong,Male
12633,Salvia divinorum,"General,Entities / Beings",,Alone,smoked,Strong,Male
17106,MDMA,"Glowing Experiences,Families,Music Discussion,Relationships",,Large Group (10+),oral,Strong,Male
21824,Cocaine,"Addiction & Habituation,Guides / Sitters,Hangover / Days After",,Small Group (2-9),IV,Strong,Male
46450,Datura,First Times,,Small Group (2-9),"oral,smoked",Strong,Male
61208,Datura,"First Times,Difficult Experiences,Train Wrecks & Trip Disasters,Post Trip Problems",Police / Customs,Small Group (2-9),"oral,smoked",Strong,Male
56623,Mushrooms,"General,Difficult Experiences,Mystical Experiences",,Alone,oral,Strong,Male
58745,Piperazines,Health Benefits,,Various,oral,Strong,Male
58049,5-MeO-MIPT,General,,Unknown Context,oral,Strong,Male
36584,"Animals,Toad Venom","General,Combinations,Entities / Beings",,Alone,smoked,Strong,Male
51665,"Banisteriopsis caapi,Datura,Harmala Alkaloids,Syrian Rue",Combinations,,Alone,oral,Strong,Male
61297,Kratom,First Times,,Alone,oral,Strong,Male
10435,LSD,"Difficult Experiences,Bad Trips",,Festival / Lg. Crowd,oral,Strong,Male
28894,Opioids,"Bad Trips,Health Problems",,Small Group (2-9),oral,Strong,Male
22867,"Amphetamines,Cocaine","Retrospective / Summary,Bad Trips,Health Problems,Addiction & Habituation,Multi-Day Experience",,Alone,"oral,insufflated",Strong,Male
51908,Calamus,First Times,,Small Group (2-9),oral,Strong,Male
48262,"Calamus,Mushrooms","Combinations,Multi-Day Experience",,Various,"oral,smoked",Strong,Male
45781,Calamus,Health Problems,,Alone,oral,Strong,Male
60232,Pharms - Venlafaxine,Retrospective / Summary,,Various,,Strong,Male
61196,PCP,"Combinations,Difficult Experiences,What Was in That?,Post Trip Problems",,Small Group (2-9),smoked,Strong,Male
37535,Mushrooms,"Combinations,Difficult Experiences",,Alone,"oral,smoked",Strong,Male
39724,DMT,"First Times,Sex Discussion,Entities / Beings",,Alone,smoked,Strong,Male
45190,DMT,"Glowing Experiences,Nature / Outdoors",,Group Ceremony,smoked,Strong,Female
34523,DMT,"General,Entities / Beings",,Alone,smoked,Strong,Male
34760,"Benzodiazepines,Pharms - Diazepam","General,Combinations",,Alone,"oral,smoked",Strong,Male
19119,Salvia divinorum,"Difficult Experiences,Mystical Experiences,Guides / Sitters,Entities / Beings",OBE,Small Group (2-9),smoked,Strong,Male
35925,"Pharmaceuticals,Pharms - Clonazepam","General,Multi-Day Experience,Relationships",,Alone,insufflated,Strong,Male
10450,LSD,"General,Difficult Experiences",,Festival / Lg. Crowd,oral,Strong,Male
10660,"Cannabis,Mushrooms","Combinations,Preparation / Recipes,Bad Trips,Sex Discussion",,Large Group (10+),"oral,smoked",Strong,Male
50931,Sophora secundiflora,"General,Combinations,Health Problems",,Small Group (2-9),oral,Strong,Male
59417,2C-E,Train Wrecks & Trip Disasters,,Alone,oral,Strong,Male
28665,Salvia divinorum,"General,Difficult Experiences",,Small Group (2-9),smoked,Strong,Male
21500,Salvia divinorum,"First Times,Entities / Beings",,Alone,smoked,Strong,Not-Specified
34686,"2C-C,2C-I","Combinations,Glowing Experiences,Relationships",,Small Group (2-9),insufflated,Strong,Male
55844,2C-I,"General,Retrospective / Summary",,Alone,"oral,smoked",Strong,Male
35313,Salvia divinorum,"First Times,Mystical Experiences",,Small Group (2-9),smoked,Strong,Male
38278,DMT,Glowing Experiences,,Unknown Context,smoked,Strong,Male
32858,Salvia divinorum,"First Times,Bad Trips,Second Hand Report,Guides / Sitters",,Small Group (2-9),smoked,Strong,Male
33414,2C-E,Difficult Experiences,,Small Group (2-9),oral,Strong,Female
24960,Kava,"First Times,Glowing Experiences",,Unknown Context,oral,Strong,Male
23517,Kava,"General,Difficult Experiences",,Alone,oral,Strong,Male
33178,Kava,"First Times,Difficult Experiences",,Small Group (2-9),oral,Strong,Male
27752,Kava,"First Times,Preparation / Recipes",,Small Group (2-9),oral,Strong,Male
24318,2C-T-2,"Glowing Experiences,Nature / Outdoors,Entities / Beings",,Various,"oral,smoked",Strong,Male
11857,DPT,"First Times,Retrospective / Summary",,Small Group (2-9),"insufflated,IM",Strong,Male
44975,DPT,Retrospective / Summary,,Alone,insufflated,Strong,Male
34656,2C-D,General,,Small Group (2-9),"oral,smoked,insufflated",Strong,Male
51832,2C-D,"General,Entities / Beings",,Small Group (2-9),"oral,smoked,insufflated",Strong,Male
44045,5-MeO-DMT,First Times,,Small Group (2-9),smoked,Strong,Male
58453,Methylone,General,,Unknown Context,IV,Strong,Male
25235,Cannabis,"Combinations,Preparation / Recipes",,Alone,oral,Strong,Male
34688,Alcohol,"Difficult Experiences,Relationships",,Small Group (2-9),oral,Strong,Female
45513,"Heroin,Opiates",First Times,,Small Group (2-9),IV,Strong,Male
56042,DMT,Glowing Experiences,,Alone,smoked,Strong,Male
49191,Piperazines,"First Times,Combinations,Bad Trips",,Small Group (2-9),oral,Strong,Male
41034,Datura,First Times,,Small Group (2-9),oral,Strong,Male
22555,Alcohol,Train Wrecks & Trip Disasters,Police / Customs,Various,oral,Strong,Male
55710,Cannabis,Bad Trips,,Small Group (2-9),oral,Strong,Male
41256,Brugmansia,"General,Entities / Beings",,Small Group (2-9),oral,Strong,Male
33646,"Cannabis,Ephedrine","Combinations,Difficult Experiences",,Alone,"oral,smoked",Strong,Male
33625,LSD,"Health Problems,HPPD / Lasting Visuals,Post Trip Problems",,Unknown Context,oral,Strong,Male
53185,"DOI,LSD",General,,Small Group (2-9),oral,Strong,Male
33236,"Codeine,Opiates","First Times,Combinations,Difficult Experiences",,Alone,oral,Strong,Male
33316,Cannabis,Health Problems,,Unknown Context,smoked,Strong,Male
56161,Datura,"Train Wrecks & Trip Disasters,Entities / Beings",,Alone,"oral,smoked",Strong,Male
28067,LSD,Difficult Experiences,,Small Group (2-9),oral,Strong,Female
27428,5-MeO-DMT,"General,First Times",,Alone,smoked,Strong,Male
49839,"Benzodiazepines,Opioids,Pharmaceuticals,Pharms - Alprazolam,Pharms - Oxycodone","Combinations,Addiction & Habituation",,Small Group (2-9),"oral,smoked,inhaled,insufflated,IV",Strong,Male
22263,"Benzodiazepines,Cannabis,Pharmaceuticals,Pharms - Alprazolam","Combinations,Train Wrecks & Trip Disasters",,Various,"oral,smoked",Strong,Male
43175,,"General,Mystical Experiences,Entities / Beings",Meditation,Large Group (10+),,Strong,Male
30714,,"Combinations,Glowing Experiences",Yoga / Bodywork,Small Group (2-9),,Strong,Male
36679,"Diphenhydramine,GBL",Difficult Experiences,,Small Group (2-9),oral,Strong,Male
